index,rating,default_mob,tenor,eir,prin_amt,lgd,recovery_rate,act_present_val,act_profit,opt_eir,opt_obj,solve_time
22,9,-1,24,0.4,20,-1.0,1.0,27.611413820349064,7.611413820349064,0.4326,0.0409,62.0
23,5,-1,48,0.37,51,-1.0,1.0,87.27346828425557,36.27346828425557,0.3499,3.3406,61.0
24,8,13,36,0.38,30,1.0,0.0,16.365250546614718,-13.634749453385282,0.4106,0.4113,60.0
25,8,-1,12,0.38,20,-1.0,1.0,23.578110196526445,3.5781101965264455,0.3661,0.2383,62.0
26,5,-1,24,0.31,60,-1.0,1.0,76.39180454377203,16.391804543772025,0.3606,3.4696,61.0
27,6,-1,48,0.36,50,-1.0,1.0,84.26170928779447,34.261709287794474,0.3986,2.1644,61.0
28,7,-1,36,0.44,24,-1.0,1.0,39.8174022405332,15.817402240533198,0.2534,-0.2493,62.0
29,8,-1,24,0.4,31,-1.0,1.0,42.797691421541046,11.797691421541046,0.4733,0.5801,62.0
30,4,-1,36,0.365,51,-1.0,1.0,77.26461827490819,26.264618274908187,0.3237,4.1889,60.0
31,5,-1,48,0.44,20,-1.0,1.0,37.96653897577656,17.966538975776558,0.3446,1.3613,61.0
32,2,-1,12,0.33,30,-1.0,1.0,34.49732149079899,4.4973214907989885,0.304,2.9662,60.0
33,4,10,48,0.38,50,1.0,0.0,17.910952627048772,-32.08904737295123,0.3276,3.9362,60.0
34,3,21,48,0.325,40,-1.0,1.0,53.02950171433643,13.029501714336433,0.311,3.5864,61.0
35,7,-1,36,0.38,50,-1.0,1.0,77.16463862368614,27.164638623686145,0.3948,1.5052,62.0
36,7,-1,36,0.38,60,-1.0,1.0,92.59756634842338,32.597566348423385,0.4273,1.7048,63.0
37,6,-1,36,0.295,100,-1.0,1.0,138.64396773151222,38.64396773151222,0.3799,4.933,61.0
38,6,13,24,0.335,30,1.0,0.0,20.12288955772793,-9.87711044227207,0.3843,1.4482,61.0
39,6,-1,48,0.38,50,-1.0,1.0,86.8719104445304,36.8719104445304,0.3835,2.4376,61.0
40,8,-1,24,0.39,21,-1.0,1.0,28.73667635922049,7.736676359220489,0.4266,0.4412,62.0
41,1,-1,24,0.18,60,-1.0,1.0,67.58585003879126,7.585850038791264,0.296,6.268,61.0
42,7,20,48,0.37,35,1.0,0.0,25.434676973921952,-9.565323026078048,0.437,1.0705,62.0
43,4,-1,36,0.29,100,-1.0,1.0,137.74834657591364,37.748346575913644,0.3357,7.5218,62.0
44,6,-1,48,0.435,42,-1.0,1.0,79.15665890543873,37.15665890543873,0.3927,1.9064,61.0
45,2,-1,48,0.36,61,-1.0,1.0,102.79928533110927,41.799285331109274,0.3048,5.7689,60.0
46,6,-1,12,0.36,31,-1.0,1.0,36.18512653843289,5.18512653843289,0.3806,1.5619,62.0
47,9,-1,48,0.38,50,-1.0,1.0,86.8719104445304,36.8719104445304,0.4475,0.1275,62.0
48,3,-1,12,0.325,14,-1.0,1.0,16.058449570867463,2.058449570867463,0.3102,1.2983,61.0
49,7,-1,36,0.4,50,-1.0,1.0,79.07147752482875,29.07147752482875,0.4375,1.5357,61.0
50,3,-1,48,0.3,71,-1.0,1.0,108.85341269546664,37.853412695466645,0.3152,6.3544,63.0
51,5,-1,48,0.315,95,-1.0,1.0,149.19907765768107,54.19907765768107,0.35,6.2898,60.0
52,4,-1,24,0.4,50,-1.0,1.0,69.02853455087266,19.028534550872664,0.3313,3.9514,61.0
53,8,-1,12,0.365,20,-1.0,1.0,23.403346381443185,3.4033463814431855,0.4572,0.2652,63.0
54,6,16,36,0.38,20,0.8,0.2,16.040841463251585,-3.959158536748415,0.3828,0.9952,62.0
55,10,-1,24,0.38,15,-1.0,1.0,20.344678071662543,5.344678071662543,0.3084,-0.9545,61.0
56,8,3,48,0.38,70,1.0,0.0,5.6699700285162695,-64.33002997148373,0.4516,1.6664,62.0
57,4,-1,12,0.465,39,-1.0,1.0,47.93333781587318,8.93333781587318,0.3396,2.7683,61.0
58,4,-1,30,0.38,50,-1.0,1.0,72.43759135585663,22.437591355856625,0.3288,3.9868,61.0
59,3,-1,48,0.245,60,-1.0,1.0,83.9995599960806,23.999559996080606,0.3159,5.3875,61.0
60,5,-1,12,0.28,30,-1.0,1.0,33.63889577108699,3.638895771086993,0.3559,1.8888,61.0
61,7,-1,36,0.38,50,-1.0,1.0,77.16463862368614,27.164638623686145,0.3657,1.3975,61.0
62,3,-1,36,0.335,30,-1.0,1.0,43.77546118437105,13.775461184371053,0.3119,2.7673,61.0
63,6,-1,48,0.38,50,-1.0,1.0,86.8719104445304,36.8719104445304,0.3817,2.522,61.0
64,4,-1,12,0.34,31,-1.0,1.0,35.826059526309386,4.826059526309386,0.3281,2.4792,61.0
65,6,-1,48,0.335,60,-1.0,1.0,97.26152686193998,37.261526861939984,0.3911,2.7004,62.0
66,7,-1,48,0.4,58,-1.0,1.0,103.84129022802071,45.84129022802071,0.4472,1.5639,61.0
67,1,-1,24,0.31,100,-1.0,1.0,127.31967423962007,27.31967423962007,0.2969,10.3445,61.0
68,7,-1,36,0.38,50,-1.0,1.0,77.16463862368614,27.164638623686145,0.3671,1.095,61.0
69,3,-1,12,0.38,20,-1.0,1.0,23.578110196526445,3.5781101965264455,0.3133,1.7907,62.0
70,2,-1,12,0.28,40,-1.0,1.0,44.851861028116,4.851861028115998,0.3036,3.8957,61.0
71,9,3,48,0.39,42,-1.0,1.0,39.84659508797177,-2.153404912028229,0.4137,0.0162,61.0
72,7,-1,48,0.38,40,-1.0,1.0,69.49752835562431,29.49752835562431,0.2361,-0.5172,61.0
73,6,-1,12,0.38,20,-1.0,1.0,23.578110196526445,3.5781101965264455,0.3921,0.906,61.0
74,2,-1,24,0.385,20,-1.0,1.0,27.247109416419374,7.247109416419374,0.3038,1.9727,60.0
75,6,-1,48,0.38,30,-1.0,1.0,52.12314626671824,22.123146266718237,0.3919,1.3431,61.0
76,2,-1,12,0.365,30,-1.0,1.0,35.10501957216478,5.105019572164778,0.3065,2.8723,61.0
77,8,-1,24,0.34,40,-1.0,1.0,52.33894945782778,12.33894945782778,0.4473,0.728,62.0
78,7,-1,48,0.4,24,-1.0,1.0,42.96880974952582,18.968809749525818,0.4221,0.8478,62.0
79,7,-1,48,0.38,24,-1.0,1.0,41.698517013374584,17.698517013374584,0.4106,0.7377,63.0
80,8,-1,48,0.4,31,-1.0,1.0,55.50137925980417,24.501379259804168,0.4273,0.567,61.0
81,6,7,12,0.38,15,-1.0,1.0,16.79433338575094,1.7943333857509387,0.3946,0.6744,60.0
82,5,12,12,0.325,30,1.0,0.0,31.62138942327007,1.6213894232700703,0.3631,1.7629,60.0
83,6,-1,24,0.375,30,-1.0,1.0,40.50847172200175,10.508471722001751,0.3313,1.3708,60.0
84,4,-1,24,0.38,20,-1.0,1.0,27.12623742888339,7.126237428883389,0.3298,1.5688,61.0
85,3,-1,24,0.315,25,-1.0,1.0,31.976003447041368,6.976003447041368,0.318,2.2099,59.0
86,4,-1,48,0.335,90,-1.0,1.0,145.89229029290996,55.89229029290996,0.3258,7.2595,60.0
87,4,-1,36,0.325,80,-1.0,1.0,115.26525751420051,35.26525751420051,0.334,6.0413,60.0
88,3,-1,36,0.3,65,-1.0,1.0,90.7027204536352,25.702720453635195,0.3152,5.833,61.0
89,9,-1,48,0.38,15,-1.0,1.0,26.06157313335912,11.061573133359119,0.4267,0.0705,61.0
90,9,14,36,0.38,70,1.0,0.0,41.265752778429814,-28.734247221570186,0.4784,0.5078,60.0
91,4,-1,12,0.325,30,-1.0,1.0,34.41096336614456,4.410963366144557,0.335,2.2114,60.0
92,2,-1,12,0.375,20,-1.0,1.0,23.519780088097576,3.5197800880975763,0.3033,1.9464,60.0
93,9,-1,48,0.4,30,-1.0,1.0,53.71101218690727,23.71101218690727,0.4271,0.0122,61.0
94,7,-1,24,0.38,20,-1.0,1.0,27.12623742888339,7.126237428883389,0.4455,0.5841,61.0
95,5,5,30,0.365,20,-1.0,1.0,20.790962992766133,0.7909629927661328,0.359,1.1977,61.0
96,3,-1,24,0.35,50,-1.0,1.0,66.01738827709377,16.017388277093772,0.3206,4.343,60.0
97,4,10,48,0.24,70,1.0,0.0,20.0349518727202,-49.9650481272798,0.3274,5.5802,59.0
98,4,-1,24,0.375,20,-1.0,1.0,27.00564781466783,7.005647814667832,0.3327,1.4975,61.0
99,7,10,24,0.38,30,1.0,0.0,15.831962789592776,-14.168037210407224,0.4383,0.7183,61.0
100,3,-1,48,0.35,70,-1.0,1.0,116.15866812369646,46.15866812369646,0.3152,6.0033,60.0
101,6,-1,48,0.38,50,-1.0,1.0,86.8719104445304,36.8719104445304,0.379,2.5694,62.0
102,4,-1,30,0.315,60,-1.0,1.0,81.00993281809082,21.009932818090817,0.335,4.4088,60.0
103,2,-1,24,0.225,61,-1.0,1.0,71.74200385693723,10.742003856937231,0.3063,5.7305,60.0
104,4,-1,24,0.4,50,-1.0,1.0,69.02853455087266,19.028534550872664,0.3315,3.8332,60.0
105,6,-1,24,0.37,15,-1.0,1.0,20.16400586104573,5.16400586104573,0.3927,0.6805,60.0
106,4,16,48,0.325,50,0.9,0.1,30.472696738663817,-19.527303261336183,0.3279,4.0091,60.0
107,9,9,36,0.365,20,1.0,0.0,7.211048547165868,-12.788951452834132,0.3947,-0.0363,60.0
108,5,9,36,0.335,30,1.0,0.0,10.41810347606221,-19.58189652393779,0.3668,1.6913,60.0
109,3,-1,30,0.38,20,-1.0,1.0,28.975036542342647,8.975036542342647,0.311,1.8617,59.0
110,5,-1,24,0.4,30,-1.0,1.0,41.4171207305236,11.4171207305236,0.3457,2.0325,60.0
111,6,24,24,0.31,41,-1.0,1.0,52.14937682700619,11.149376827006193,0.3894,1.9282,60.0
112,5,-1,24,0.365,50,-1.0,1.0,66.91329499895915,16.913294998959145,0.354,3.1583,60.0
113,7,12,24,0.385,30,1.0,0.0,19.340502617264235,-10.659497382735765,0.447,0.8622,61.0
114,7,-1,12,0.38,20,-1.0,1.0,23.578110196526445,3.5781101965264455,0.4454,0.5857,60.0
115,5,-1,48,0.41,19,-1.0,1.0,34.524856205610746,15.524856205610746,0.3459,1.2781,60.0
116,6,-1,24,0.465,20,-1.0,1.0,29.218981356169955,9.218981356169955,0.3799,1.0063,60.0
117,6,12,36,0.345,50,1.0,0.0,23.998490452396062,-26.001509547603938,0.389,2.3258,60.0
118,6,-1,24,0.365,35,-1.0,1.0,46.8393064992714,11.839306499271402,0.3799,1.7904,59.0
119,6,-1,48,0.385,51,-1.0,1.0,89.28076171099113,38.28076171099113,0.3915,2.3385,61.0
120,5,19,24,0.38,20,1.0,0.0,20.645984341755963,0.6459843417559625,0.3521,1.2994,60.0
121,7,-1,24,0.38,30,-1.0,1.0,40.689356143325085,10.689356143325085,0.4383,0.8699,60.0
122,4,12,48,0.375,80,1.0,0.0,34.58986914838748,-45.41013085161252,0.3308,6.0642,59.0
123,3,-1,24,0.6,40,-1.0,1.0,65.40604954615137,25.406049546151365,0.3182,3.4376,60.0
124,6,-1,42,0.335,50,-1.0,1.0,76.97787783019781,26.977877830197812,0.3894,2.3294,60.0
125,6,-1,24,0.4,15,-1.0,1.0,20.7085603652618,5.7085603652618,0.3864,0.7087,60.0
126,8,-1,12,0.365,20,-1.0,1.0,23.403346381443185,3.4033463814431855,0.4534,0.4294,60.0
127,3,19,48,0.33,30,1.0,0.0,19.45927798256651,-10.540722017433492,0.3205,2.4899,60.0
128,5,-1,24,0.325,20,-1.0,1.0,25.81540665392033,5.815406653920331,0.3546,1.2592,59.0
129,5,-1,36,0.36,40,-1.0,1.0,60.2246904978969,20.2246904978969,0.3514,2.5314,59.0
130,2,-1,12,0.42,20,-1.0,1.0,24.047459530027318,4.047459530027318,0.3035,1.9832,60.0
131,6,-1,48,0.38,50,-1.0,1.0,86.8719104445304,36.8719104445304,0.3941,2.2408,61.0
132,5,-1,48,0.4,47,-1.0,1.0,84.1472524261547,37.147252426154694,0.3655,2.7539,59.0
133,5,-1,24,0.36,20,-1.0,1.0,26.645578935952017,6.645578935952017,0.3473,1.3549,59.0
134,5,-1,24,0.38,30,-1.0,1.0,40.689356143325085,10.689356143325085,0.3596,1.8214,59.0
135,6,-1,36,0.29,70,-1.0,1.0,96.42384260313956,26.423842603139562,0.3828,3.4775,60.0
136,4,-1,12,0.38,20,-1.0,1.0,23.578110196526445,3.5781101965264455,0.3325,1.556,59.0
137,3,-1,12,0.195,25,-1.0,1.0,26.838389461487125,1.8383894614871252,0.3233,2.0416,60.0
138,5,-1,48,0.37,80,-1.0,1.0,136.89955809294992,56.89955809294992,0.3588,4.7845,61.0
139,7,-1,48,0.38,60,-1.0,1.0,104.24629253343647,44.246292533436474,0.3671,1.9691,60.0
140,1,-1,12,0.345,20,-1.0,1.0,23.17138703084388,3.1713870308438814,0.2936,2.1571,60.0
141,5,-1,12,0.35,20,-1.0,1.0,23.229263181086576,3.2292631810865764,0.3507,1.3071,60.0
142,5,-1,24,0.35,20,-1.0,1.0,26.40695531083751,6.40695531083751,0.3613,1.1705,60.0
143,3,-1,24,0.385,31,-1.0,1.0,42.233019595450024,11.233019595450024,0.3103,2.8895,60.0
144,7,-1,24,0.43,33,-1.0,1.0,46.77348642454945,13.773486424549453,0.4355,1.0248,60.0
145,3,-1,36,0.305,50,-1.0,1.0,70.22218715543298,20.222187155432977,0.3232,4.1349,61.0
146,5,-1,24,0.38,30,-1.0,1.0,40.689356143325085,10.689356143325085,0.3598,1.7788,59.0
147,7,16,24,0.37,50,1.0,0.0,42.946213931766216,-7.053786068233784,0.4252,1.6868,61.0
148,4,-1,12,0.4,20,-1.0,1.0,23.812183963122834,3.812183963122834,0.3314,1.5532,59.0
149,8,-1,12,0.38,20,-1.0,1.0,23.578110196526445,3.5781101965264455,0.4442,0.3805,60.0
150,6,-1,24,0.465,22,-1.0,1.0,32.140879491786954,10.140879491786954,0.3801,1.0976,60.0
151,5,-1,48,0.4,60,-1.0,1.0,107.42202437381454,47.42202437381454,0.3506,3.9287,60.0
152,5,-1,24,0.415,25,-1.0,1.0,34.97279819508651,9.972798195086511,0.3381,1.8396,59.0
153,5,-1,24,0.38,20,-1.0,1.0,27.12623742888339,7.126237428883389,0.364,1.1694,60.0
154,3,-1,12,0.25,51,-1.0,1.0,56.31991919447085,5.319919194470849,0.3081,4.7556,58.0
155,7,20,48,0.37,40,1.0,0.0,29.068202255910805,-10.931797744089195,0.4339,1.2656,60.0
156,3,-1,48,0.285,52,-1.0,1.0,77.80359634828538,25.80359634828538,0.3132,4.6517,59.0
157,8,-1,24,0.35,32,-1.0,1.0,42.25112849734002,10.25112849734002,0.462,0.5142,60.0
158,6,5,36,0.38,60,1.0,0.0,11.12853589007393,-48.871464109926066,0.3889,2.7622,60.0
159,3,-1,36,0.38,20,-1.0,1.0,30.865855449474466,10.865855449474466,0.3163,1.769,60.0
160,8,-1,30,0.38,25,-1.0,1.0,36.21879567792831,11.218795677928313,0.4369,0.4471,60.0
161,8,-1,24,0.465,30,-1.0,1.0,43.828472034254936,13.828472034254936,0.4599,0.3765,61.0
162,5,-1,36,0.345,50,-1.0,1.0,73.88337498234503,23.883374982345032,0.3527,3.2171,60.0
163,6,12,24,0.38,40,0.9,0.1,27.98623012427577,-12.013769875724229,0.397,1.7569,60.0
164,3,-1,48,0.38,52,-1.0,1.0,90.3467868623116,38.3467868623116,0.3195,4.4314,60.0
165,7,-1,24,0.375,20,-1.0,1.0,27.00564781466783,7.005647814667832,0.4266,0.6376,60.0
166,9,6,36,0.4,20,1.0,0.0,4.7396834441316695,-15.26031655586833,0.4424,0.0007,61.0
167,3,3,36,0.31,50,-1.0,1.0,48.10885922793894,-1.891140772061057,0.3171,4.3922,60.0
168,7,-1,12,0.4,20,-1.0,1.0,23.812183963122834,3.812183963122834,0.2658,-0.1148,60.0
169,2,-1,24,0.29,50,-1.0,1.0,62.4984223451104,12.498422345110399,0.3084,4.601,59.0
170,5,-1,12,0.4,20,-1.0,1.0,23.812183963122834,3.812183963122834,0.3606,1.1952,60.0
171,3,-1,48,0.38,70,-1.0,1.0,121.62067462234253,51.620674622342534,0.3157,6.015,60.0
172,9,-1,12,0.41,21,-1.0,1.0,25.126155408500228,4.126155408500228,0.4415,0.0934,62.0
173,5,-1,48,0.38,44,-1.0,1.0,76.44728119118676,32.44728119118676,0.3555,2.6841,60.0
174,8,-1,48,0.395,30,-1.0,1.0,53.31203654009151,23.312036540091512,0.4548,0.5668,61.0
175,2,-1,30,0.375,51,-1.0,1.0,73.49304516271381,22.493045162713813,0.3093,4.7143,60.0
176,3,-1,48,0.38,40,-1.0,1.0,69.49752835562431,29.49752835562431,0.3144,3.5449,59.0
177,5,-1,36,0.38,30,-1.0,1.0,46.29878317421169,16.298783174211692,0.3562,1.8247,60.0
178,8,-1,24,0.4,20,-1.0,1.0,27.611413820349064,7.611413820349064,0.4334,0.3253,59.0
179,8,18,36,0.38,20,1.0,0.0,15.266841075413549,-4.733158924586451,0.4554,0.3498,60.0
180,8,-1,24,0.4,20,-1.0,1.0,27.611413820349064,7.611413820349064,0.4465,0.3979,59.0
181,6,-1,36,0.395,20,-1.0,1.0,31.43704993105174,11.437049931051739,0.3761,1.0737,59.0
182,6,-1,24,0.425,31,-1.0,1.0,43.7474799740557,12.7474799740557,0.3797,1.5589,58.0
183,8,12,12,0.26,30,0.8,0.2,31.127768132737287,1.1277681327372875,0.469,0.6118,59.0
184,6,7,24,0.435,50,-1.0,1.0,56.731215782836514,6.7312157828365144,0.3891,2.3699,59.0
185,7,23,24,0.38,30,0.5,0.5,39.012333428068516,9.012333428068516,0.294,0.4009,59.0
186,3,-1,48,0.27,90,-1.0,1.0,131.3777173070465,41.37771730704651,0.3165,8.1592,59.0
187,5,-1,36,0.37,50,-1.0,1.0,76.21984614865679,26.219846148656785,0.3565,3.0891,59.0
188,5,-1,24,0.42,35,-1.0,1.0,49.176873844481136,14.176873844481136,0.3616,2.0667,59.0
189,6,-1,36,0.385,21,-1.0,1.0,32.608463934288096,11.608463934288096,0.3926,0.9737,60.0
190,6,-1,36,0.38,30,-1.0,1.0,46.29878317421169,16.298783174211692,0.3881,1.41,62.0
191,5,-1,12,0.41,23,-1.0,1.0,27.519122590262164,4.519122590262164,0.3609,1.3733,60.0
192,6,-1,36,0.38,20,-1.0,1.0,30.865855449474466,10.865855449474466,0.3902,0.8998,61.0
193,3,-1,36,0.24,70,-1.0,1.0,90.27366143984653,20.273661439846535,0.3147,6.3194,61.0
194,5,8,48,0.4,60,1.0,0.0,17.311704626016322,-42.68829537398368,0.3561,3.7178,61.0
195,6,6,24,0.35,50,1.0,0.0,14.412744674674887,-35.58725532532512,0.3675,2.8095,62.0
196,5,-1,24,0.405,20,-1.0,1.0,27.73340948426022,7.733409484260221,0.3585,1.214,61.0
197,6,12,12,0.335,20,1.0,0.0,21.186806073672873,1.186806073672873,0.3766,1.0365,61.0
198,4,-1,12,0.38,15,-1.0,1.0,17.68358264739483,2.6835826473948288,0.3313,1.1152,60.0
