index,rating,default_mob,tenor,eir,prin_amt,lgd,recovery_rate,act_present_val,act_profit,opt_eir,opt_obj,solve_time
139,7,-1,48,0.38,60,-1.0,1.0,104.24629253343647,44.246292533436474,0.4003,1.7526,80.0
140,1,-1,12,0.345,20,-1.0,1.0,23.17138703084388,3.1713870308438814,0.2953,2.1679,76.0
141,5,-1,12,0.35,20,-1.0,1.0,23.229263181086576,3.2292631810865764,0.3591,1.2103,74.0
142,5,-1,24,0.35,20,-1.0,1.0,26.40695531083751,6.40695531083751,0.358,1.2207,76.0
143,3,-1,24,0.385,31,-1.0,1.0,42.233019595450024,11.233019595450024,0.3133,2.7628,79.0
144,7,-1,24,0.43,33,-1.0,1.0,46.77348642454945,13.773486424549453,0.3924,0.9679,79.0
145,3,-1,36,0.305,50,-1.0,1.0,70.22218715543298,20.222187155432977,0.312,4.6418,76.0
146,5,-1,24,0.38,30,-1.0,1.0,40.689356143325085,10.689356143325085,0.3503,1.9632,77.0
147,7,16,24,0.37,50,1.0,0.0,42.946213931766216,-7.053786068233784,0.4244,1.669,76.0
148,4,-1,12,0.4,20,-1.0,1.0,23.812183963122834,3.812183963122834,0.3325,1.5283,77.0
149,8,-1,12,0.38,20,-1.0,1.0,23.578110196526445,3.5781101965264455,0.4787,0.3603,76.0
150,6,-1,24,0.465,22,-1.0,1.0,32.140879491786954,10.140879491786954,0.3777,1.1679,74.0
151,5,-1,48,0.4,60,-1.0,1.0,107.42202437381454,47.42202437381454,0.3552,3.7238,76.0
152,5,-1,24,0.415,25,-1.0,1.0,34.97279819508651,9.972798195086511,0.3512,1.6123,76.0
153,5,-1,24,0.38,20,-1.0,1.0,27.12623742888339,7.126237428883389,0.3566,1.2397,75.0
154,3,-1,12,0.25,51,-1.0,1.0,56.31991919447085,5.319919194470849,0.3156,4.4644,75.0
155,7,20,48,0.37,40,1.0,0.0,29.068202255910805,-10.931797744089195,0.3948,1.393,76.0
156,3,-1,48,0.285,52,-1.0,1.0,77.80359634828538,25.80359634828538,0.3157,4.6189,75.0
157,8,-1,24,0.35,32,-1.0,1.0,42.25112849734002,10.25112849734002,0.4569,0.7143,78.0
158,6,5,36,0.38,60,1.0,0.0,11.12853589007393,-48.871464109926066,0.3801,3.1051,75.0
159,3,-1,36,0.38,20,-1.0,1.0,30.865855449474466,10.865855449474466,0.3169,1.7444,75.0
160,8,-1,30,0.38,25,-1.0,1.0,36.21879567792831,11.218795677928313,0.4214,0.4275,81.0
161,8,-1,24,0.465,30,-1.0,1.0,43.828472034254936,13.828472034254936,0.4534,0.517,80.0
162,5,-1,36,0.345,50,-1.0,1.0,73.88337498234503,23.883374982345032,0.3625,2.9055,81.0
163,6,12,24,0.38,40,0.9,0.1,27.98623012427577,-12.013769875724229,0.3826,1.9715,76.0
164,3,-1,48,0.38,52,-1.0,1.0,90.3467868623116,38.3467868623116,0.3152,4.6493,75.0
165,7,-1,24,0.375,20,-1.0,1.0,27.00564781466783,7.005647814667832,0.2012,-0.9111,77.0
166,9,6,36,0.4,20,1.0,0.0,4.7396834441316695,-15.26031655586833,0.4277,0.1347,75.0
167,3,3,36,0.31,50,-1.0,1.0,48.10885922793894,-1.891140772061057,0.3103,4.6117,77.0
168,7,-1,12,0.4,20,-1.0,1.0,23.812183963122834,3.812183963122834,0.4378,0.6279,81.0
169,2,-1,24,0.29,50,-1.0,1.0,62.4984223451104,12.498422345110399,0.3025,5.0732,77.0
170,5,-1,12,0.4,20,-1.0,1.0,23.812183963122834,3.812183963122834,0.3492,1.3071,75.0
171,3,-1,48,0.38,70,-1.0,1.0,121.62067462234253,51.620674622342534,0.3164,6.1176,77.0
172,9,-1,12,0.41,21,-1.0,1.0,25.126155408500228,4.126155408500228,0.2909,-0.7476,77.0
173,5,-1,48,0.38,44,-1.0,1.0,76.44728119118676,32.44728119118676,0.3466,2.965,74.0
174,8,-1,48,0.395,30,-1.0,1.0,53.31203654009151,23.312036540091512,0.4713,0.6396,75.0
175,2,-1,30,0.375,51,-1.0,1.0,73.49304516271381,22.493045162713813,0.3043,4.9777,75.0
176,3,-1,48,0.38,40,-1.0,1.0,69.49752835562431,29.49752835562431,0.3102,3.6776,76.0
177,5,-1,36,0.38,30,-1.0,1.0,46.29878317421169,16.298783174211692,0.3599,1.7621,75.0
178,8,-1,24,0.4,20,-1.0,1.0,27.611413820349064,7.611413820349064,0.4266,0.3967,76.0
179,8,18,36,0.38,20,1.0,0.0,15.266841075413549,-4.733158924586451,0.3661,0.1765,76.0
180,8,-1,24,0.4,20,-1.0,1.0,27.611413820349064,7.611413820349064,0.4003,0.2791,76.0
181,6,-1,36,0.395,20,-1.0,1.0,31.43704993105174,11.437049931051739,0.3899,0.942,77.0
182,6,-1,24,0.425,31,-1.0,1.0,43.7474799740557,12.7474799740557,0.397,1.3517,75.0
183,8,12,12,0.26,30,0.8,0.2,31.127768132737287,1.1277681327372875,0.4561,0.5111,77.0
184,6,7,24,0.435,50,-1.0,1.0,56.731215782836514,6.7312157828365144,0.3934,2.2824,79.0
185,7,23,24,0.38,30,0.5,0.5,39.012333428068516,9.012333428068516,0.4266,0.9823,80.0
186,3,-1,48,0.27,90,-1.0,1.0,131.3777173070465,41.37771730704651,0.3156,7.8607,77.0
187,5,-1,36,0.37,50,-1.0,1.0,76.21984614865679,26.219846148656785,0.3501,3.2403,78.0
188,5,-1,24,0.42,35,-1.0,1.0,49.176873844481136,14.176873844481136,0.3537,2.2489,78.0
189,6,-1,36,0.385,21,-1.0,1.0,32.608463934288096,11.608463934288096,0.3874,0.9857,76.0
190,6,-1,36,0.38,30,-1.0,1.0,46.29878317421169,16.298783174211692,0.3777,1.5275,77.0
191,5,-1,12,0.41,23,-1.0,1.0,27.519122590262164,4.519122590262164,0.3543,1.457,78.0
192,6,-1,36,0.38,20,-1.0,1.0,30.865855449474466,10.865855449474466,0.4003,0.854,77.0
193,3,-1,36,0.24,70,-1.0,1.0,90.27366143984653,20.273661439846535,0.3112,6.3026,79.0
194,5,8,48,0.4,60,1.0,0.0,17.311704626016322,-42.68829537398368,0.3538,3.8284,77.0
195,6,6,24,0.35,50,1.0,0.0,14.412744674674887,-35.58725532532512,0.3411,2.189,76.0
196,5,-1,24,0.405,20,-1.0,1.0,27.73340948426022,7.733409484260221,0.3569,1.2229,76.0
197,6,12,12,0.335,20,1.0,0.0,21.186806073672873,1.186806073672873,0.3861,0.9299,75.0
198,4,-1,12,0.38,15,-1.0,1.0,17.68358264739483,2.6835826473948288,0.3288,1.1705,76.0
